 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4.11.2021    Time:  22: 5:27
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     886.0000 -0.10702E-02  0.00000E+00 -0.10702E-02  0.00000E+00 -0.43200E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83099E+00 -0.43900E+01  0.00000E+00 -0.46121E+01  0.00000E+00  0.00000E+00  0.37139E+00  0.00000E+00  0.27405E-06   1051  0.00000E+00      0.000
     887.0000  0.00000E+00  0.00000E+00  0.58208E-10  0.00000E+00 -0.43024E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83142E+00 -0.46492E+01  0.00000E+00 -0.46160E+01  0.00000E+00  0.00000E+00  0.37096E+00  0.00000E+00  0.27410E-06   1052  0.00000E+00      0.000
     888.0000  0.00000E+00  0.00000E+00 -0.39290E-09  0.00000E+00 -0.42854E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83185E+00 -0.47297E+01  0.00000E+00 -0.46197E+01  0.00000E+00  0.00000E+00  0.37053E+00  0.00000E+00  0.27410E-06   1053  0.00000E+00      0.000
     889.0000  0.00000E+00  0.00000E+00  0.85129E-09  0.00000E+00 -0.42694E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83228E+00 -0.48144E+01  0.00000E+00 -0.46233E+01  0.00000E+00  0.00000E+00  0.37011E+00  0.00000E+00  0.27496E-06   1054  0.00000E+00      0.000
     890.0000  0.00000E+00  0.00000E+00 -0.19281E-09  0.00000E+00 -0.42549E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83270E+00 -0.48641E+01  0.00000E+00 -0.46266E+01  0.00000E+00  0.00000E+00  0.36968E+00  0.00000E+00  0.27496E-06   1055  0.00000E+00      0.000
     891.0000  0.00000E+00  0.00000E+00 -0.43656E-09  0.00000E+00 -0.42414E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83313E+00 -0.49147E+01  0.00000E+00 -0.46296E+01  0.00000E+00  0.00000E+00  0.36926E+00  0.00000E+00  0.27496E-06   1056  0.00000E+00      0.000
     892.0000  0.00000E+00  0.00000E+00 -0.16735E-09  0.00000E+00 -0.42287E-03 -0.79197E+00  0.00000E+00 -0.79197E+00  0.00000E+00 -0.83355E+00 -0.49531E+01  0.00000E+00 -0.46324E+01  0.00000E+00  0.00000E+00  0.36883E+00  0.00000E+00  0.27496E-06   1057  0.00000E+00      0.000
     892.5000 -0.10165E-02  0.00000E+00 -0.10165E-02  0.00000E+00 -0.42225E-03 -0.79248E+00  0.00000E+00 -0.79248E+00  0.00000E+00 -0.83376E+00 -0.47244E+01  0.00000E+00 -0.46338E+01  0.00000E+00  0.00000E+00  0.36913E+00  0.00000E+00  0.27496E-06   1058  0.00000E+00      0.000
     893.0000 -0.10165E-02  0.00000E+00 -0.10165E-02  0.00000E+00 -0.42163E-03 -0.79298E+00  0.00000E+00 -0.79298E+00  0.00000E+00 -0.83397E+00 -0.46502E+01  0.00000E+00 -0.46352E+01  0.00000E+00  0.00000E+00  0.36943E+00  0.00000E+00  0.27496E-06   1059  0.00000E+00      0.000
     893.5000 -0.20331E-02  0.00000E+00 -0.20331E-02  0.00000E+00 -0.42100E-03 -0.79400E+00  0.00000E+00 -0.79400E+00  0.00000E+00 -0.83418E+00 -0.43940E+01  0.00000E+00 -0.46366E+01  0.00000E+00  0.00000E+00  0.37023E+00  0.00000E+00  0.27496E-06   1060  0.00000E+00      0.000
     894.0000 -0.20331E-02  0.00000E+00 -0.20331E-02  0.00000E+00 -0.42037E-03 -0.79502E+00  0.00000E+00 -0.79502E+00  0.00000E+00 -0.83439E+00 -0.42597E+01  0.00000E+00 -0.46380E+01  0.00000E+00  0.00000E+00  0.37104E+00  0.00000E+00  0.27496E-06   1061  0.00000E+00      0.000
     895.0000  0.00000E+00  0.00000E+00  0.32014E-09  0.00000E+00 -0.41909E-03 -0.79502E+00  0.00000E+00 -0.79502E+00  0.00000E+00 -0.83481E+00 -0.45760E+01  0.00000E+00 -0.46408E+01  0.00000E+00  0.00000E+00  0.37062E+00  0.00000E+00  0.27528E-06   1062  0.00000E+00      0.000
     896.0000  0.00000E+00  0.00000E+00 -0.11642E-09  0.00000E+00 -0.41785E-03 -0.79502E+00  0.00000E+00 -0.79502E+00  0.00000E+00 -0.83523E+00 -0.47093E+01  0.00000E+00 -0.46435E+01  0.00000E+00  0.00000E+00  0.37020E+00  0.00000E+00  0.27528E-06   1063  0.00000E+00      0.000
     896.5000 -0.20170E-02  0.00000E+00 -0.20170E-02  0.00000E+00 -0.41725E-03 -0.79603E+00  0.00000E+00 -0.79603E+00  0.00000E+00 -0.83544E+00 -0.43947E+01  0.00000E+00 -0.46449E+01  0.00000E+00  0.00000E+00  0.37100E+00  0.00000E+00  0.27528E-06   1064  0.00000E+00      0.000
     897.0000 -0.20170E-02  0.00000E+00 -0.20170E-02  0.00000E+00 -0.41667E-03 -0.79703E+00  0.00000E+00 -0.79703E+00  0.00000E+00 -0.83565E+00 -0.42335E+01  0.00000E+00 -0.46462E+01  0.00000E+00  0.00000E+00  0.37180E+00  0.00000E+00  0.27528E-06   1065  0.00000E+00      0.000
     898.0000  0.00000E+00  0.00000E+00 -0.32014E-09  0.00000E+00 -0.41569E-03 -0.79703E+00  0.00000E+00 -0.79703E+00  0.00000E+00 -0.83606E+00 -0.45353E+01  0.00000E+00 -0.46484E+01  0.00000E+00  0.00000E+00  0.37139E+00  0.00000E+00  0.27528E-06   1066  0.00000E+00      0.000
     899.0000  0.00000E+00  0.00000E+00 -0.30559E-09  0.00000E+00 -0.41495E-03 -0.79703E+00  0.00000E+00 -0.79703E+00  0.00000E+00 -0.83648E+00 -0.46661E+01  0.00000E+00 -0.46500E+01  0.00000E+00  0.00000E+00  0.37097E+00  0.00000E+00  0.27528E-06   1067  0.00000E+00      0.000
     899.5000 -0.20252E-02  0.00000E+00 -0.20252E-02  0.00000E+00 -0.41466E-03 -0.79805E+00  0.00000E+00 -0.79805E+00  0.00000E+00 -0.83668E+00 -0.43547E+01  0.00000E+00 -0.46508E+01  0.00000E+00  0.00000E+00  0.37178E+00  0.00000E+00  0.27528E-06   1068  0.00000E+00      0.000
     900.0000 -0.20252E-02  0.00000E+00 -0.20252E-02  0.00000E+00 -0.41443E-03 -0.79906E+00  0.00000E+00 -0.79906E+00  0.00000E+00 -0.83689E+00 -0.41961E+01  0.00000E+00 -0.46513E+01  0.00000E+00  0.00000E+00  0.37258E+00  0.00000E+00  0.27528E-06   1069  0.00000E+00      0.000
     901.0000  0.00000E+00  0.00000E+00 -0.17462E-08  0.00000E+00 -0.41429E-03 -0.79906E+00  0.00000E+00 -0.79906E+00  0.00000E+00 -0.83731E+00 -0.44983E+01  0.00000E+00 -0.46518E+01  0.00000E+00  0.00000E+00  0.37217E+00  0.00000E+00  0.27528E-06   1070  0.00000E+00      0.000
     902.0000  0.00000E+00  0.00000E+00 -0.16007E-09  0.00000E+00 -0.41447E-03 -0.79906E+00  0.00000E+00 -0.79906E+00  0.00000E+00 -0.83772E+00 -0.46296E+01  0.00000E+00 -0.46514E+01  0.00000E+00  0.00000E+00  0.37176E+00  0.00000E+00  0.27528E-06   1071  0.00000E+00      0.000
     902.5000 -0.11018E-02  0.00000E+00 -0.11018E-02  0.00000E+00 -0.41464E-03 -0.79961E+00  0.00000E+00 -0.79961E+00  0.00000E+00 -0.83793E+00 -0.44816E+01  0.00000E+00 -0.46511E+01  0.00000E+00  0.00000E+00  0.37210E+00  0.00000E+00  0.27528E-06   1072  0.00000E+00      0.000
     903.0000 -0.11018E-02  0.00000E+00 -0.11018E-02  0.00000E+00 -0.41490E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.83813E+00 -0.44024E+01  0.00000E+00 -0.46506E+01  0.00000E+00  0.00000E+00  0.37244E+00  0.00000E+00  0.27528E-06   1073  0.00000E+00      0.000
     904.0000  0.00000E+00  0.00000E+00 -0.98953E-09  0.00000E+00 -0.41569E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.83855E+00 -0.46023E+01  0.00000E+00 -0.46489E+01  0.00000E+00  0.00000E+00  0.37203E+00  0.00000E+00  0.27528E-06   1074  0.00000E+00      0.000
     905.0000  0.00000E+00  0.00000E+00  0.43656E-09  0.00000E+00 -0.41672E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.83897E+00 -0.46989E+01  0.00000E+00 -0.46467E+01  0.00000E+00  0.00000E+00  0.37161E+00  0.00000E+00  0.27571E-06   1075  0.00000E+00      0.000
     906.0000  0.00000E+00  0.00000E+00  0.96043E-09  0.00000E+00 -0.41788E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.83938E+00 -0.47680E+01  0.00000E+00 -0.46442E+01  0.00000E+00  0.00000E+00  0.37119E+00  0.00000E+00  0.27667E-06   1076  0.00000E+00      0.000
     907.0000  0.00000E+00  0.00000E+00 -0.32742E-10  0.00000E+00 -0.41910E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.83980E+00 -0.48187E+01  0.00000E+00 -0.46416E+01  0.00000E+00  0.00000E+00  0.37077E+00  0.00000E+00  0.27667E-06   1077  0.00000E+00      0.000
     908.0000  0.00000E+00  0.00000E+00  0.90949E-09  0.00000E+00 -0.42025E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84022E+00 -0.48616E+01  0.00000E+00 -0.46390E+01  0.00000E+00  0.00000E+00  0.37035E+00  0.00000E+00  0.27758E-06   1078  0.00000E+00      0.000
     909.0000  0.00000E+00  0.00000E+00  0.49113E-09  0.00000E+00 -0.42126E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84065E+00 -0.49037E+01  0.00000E+00 -0.46368E+01  0.00000E+00  0.00000E+00  0.36993E+00  0.00000E+00  0.27807E-06   1079  0.00000E+00      0.000
     910.0000  0.00000E+00  0.00000E+00 -0.18554E-09  0.00000E+00 -0.42202E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84107E+00 -0.49386E+01  0.00000E+00 -0.46350E+01  0.00000E+00  0.00000E+00  0.36951E+00  0.00000E+00  0.27807E-06   1080  0.00000E+00      0.000
     911.0000  0.00000E+00  0.00000E+00  0.44747E-09  0.00000E+00 -0.42248E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84149E+00 -0.49726E+01  0.00000E+00 -0.46339E+01  0.00000E+00  0.00000E+00  0.36909E+00  0.00000E+00  0.27852E-06   1081  0.00000E+00      0.000
     912.0000  0.00000E+00  0.00000E+00 -0.97134E-09  0.00000E+00 -0.42260E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84191E+00 -0.50046E+01  0.00000E+00 -0.46336E+01  0.00000E+00  0.00000E+00  0.36866E+00  0.00000E+00  0.27852E-06   1082  0.00000E+00      0.000
     913.0000  0.00000E+00  0.00000E+00 -0.73669E-09  0.00000E+00 -0.42234E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84233E+00 -0.50339E+01  0.00000E+00 -0.46340E+01  0.00000E+00  0.00000E+00  0.36824E+00  0.00000E+00  0.27852E-06   1083  0.00000E+00      0.000
     914.0000  0.00000E+00  0.00000E+00  0.34925E-09  0.00000E+00 -0.42170E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84276E+00 -0.50624E+01  0.00000E+00 -0.46353E+01  0.00000E+00  0.00000E+00  0.36782E+00  0.00000E+00  0.27887E-06   1084  0.00000E+00      0.000
     915.0000  0.00000E+00  0.00000E+00 -0.55843E-09  0.00000E+00 -0.42067E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84318E+00 -0.50891E+01  0.00000E+00 -0.46375E+01  0.00000E+00  0.00000E+00  0.36740E+00  0.00000E+00  0.27887E-06   1085  0.00000E+00      0.000
     916.0000  0.00000E+00  0.00000E+00  0.21828E-10  0.00000E+00 -0.41928E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84360E+00 -0.51145E+01  0.00000E+00 -0.46404E+01  0.00000E+00  0.00000E+00  0.36698E+00  0.00000E+00  0.27889E-06   1086  0.00000E+00      0.000
     917.0000  0.00000E+00  0.00000E+00 -0.34743E-09  0.00000E+00 -0.41754E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84401E+00 -0.51389E+01  0.00000E+00 -0.46442E+01  0.00000E+00  0.00000E+00  0.36656E+00  0.00000E+00  0.27889E-06   1087  0.00000E+00      0.000
     918.0000  0.00000E+00  0.00000E+00 -0.30559E-09  0.00000E+00 -0.41546E-03 -0.80016E+00  0.00000E+00 -0.80016E+00  0.00000E+00 -0.84443E+00 -0.51621E+01  0.00000E+00 -0.46487E+01  0.00000E+00  0.00000E+00  0.36615E+00  0.00000E+00  0.27889E-06   1088  0.00000E+00      0.000
     918.5000 -0.83792E-02  0.00000E+00 -0.83792E-02  0.00000E+00 -0.41435E-03 -0.80435E+00  0.00000E+00 -0.80435E+00  0.00000E+00 -0.84464E+00 -0.37380E+01  0.00000E+00 -0.46510E+01  0.00000E+00  0.00000E+00  0.37013E+00  0.00000E+00  0.27889E-06   1089  0.00000E+00      0.000
     919.0000 -0.83792E-02  0.00000E+00 -0.83792E-02  0.00000E+00 -0.41316E-03 -0.80854E+00  0.00000E+00 -0.80854E+00  0.00000E+00 -0.84484E+00 -0.32786E+01  0.00000E+00 -0.46536E+01  0.00000E+00  0.00000E+00  0.37411E+00  0.00000E+00  0.27889E-06   1090  0.00000E+00      0.000
     920.0000  0.00000E+00  0.00000E+00 -0.46566E-09  0.00000E+00 -0.41070E-03 -0.80854E+00  0.00000E+00 -0.80854E+00  0.00000E+00 -0.84525E+00 -0.39913E+01  0.00000E+00 -0.46589E+01  0.00000E+00  0.00000E+00  0.37370E+00  0.00000E+00  0.27889E-06   1091  0.00000E+00      0.000
     920.5000 -0.10095E-02  0.00000E+00 -0.10095E-02  0.00000E+00 -0.40952E-03 -0.80905E+00  0.00000E+00 -0.80905E+00  0.00000E+00 -0.84546E+00 -0.40378E+01  0.00000E+00 -0.46616E+01  0.00000E+00  0.00000E+00  0.37400E+00  0.00000E+00  0.27889E-06   1092  0.00000E+00      0.000
     921.0000 -0.10095E-02  0.00000E+00 -0.10095E-02  0.00000E+00 -0.40839E-03 -0.80955E+00  0.00000E+00 -0.80955E+00  0.00000E+00 -0.84566E+00 -0.40653E+01  0.00000E+00 -0.46641E+01  0.00000E+00  0.00000E+00  0.37430E+00  0.00000E+00  0.27889E-06   1093  0.00000E+00      0.000
     922.0000 -0.10240E-02  0.00000E+00 -0.10240E-02  0.00000E+00 -0.40683E-03 -0.81057E+00  0.00000E+00 -0.81057E+00  0.00000E+00 -0.84607E+00 -0.40879E+01  0.00000E+00 -0.46675E+01  0.00000E+00  0.00000E+00  0.37492E+00  0.00000E+00  0.27889E-06   1094  0.00000E+00      0.000
     923.0000 -0.10304E-02  0.00000E+00 -0.10304E-02  0.00000E+00 -0.40635E-03 -0.81160E+00  0.00000E+00 -0.81161E+00  0.00000E+00 -0.84648E+00 -0.40950E+01  0.00000E+00 -0.46689E+01  0.00000E+00  0.00000E+00  0.37554E+00  0.00000E+00  0.27889E-06   1095  0.00000E+00      0.000
     924.0000 -0.10508E-02  0.00000E+00 -0.10508E-02  0.00000E+00 -0.40712E-03 -0.81266E+00  0.00000E+00 -0.81266E+00  0.00000E+00 -0.84688E+00 -0.40885E+01  0.00000E+00 -0.46675E+01  0.00000E+00  0.00000E+00  0.37619E+00  0.00000E+00  0.27889E-06   1096  0.00000E+00      0.000
     925.0000  0.00000E+00  0.00000E+00 -0.81491E-09  0.00000E+00 -0.40922E-03 -0.81266E+00  0.00000E+00 -0.81266E+00  0.00000E+00 -0.84729E+00 -0.43299E+01  0.00000E+00 -0.46636E+01  0.00000E+00  0.00000E+00  0.37578E+00  0.00000E+00  0.27889E-06   1097  0.00000E+00      0.000
     926.0000  0.00000E+00  0.00000E+00  0.21828E-09  0.00000E+00 -0.41248E-03 -0.81266E+00  0.00000E+00 -0.81266E+00  0.00000E+00 -0.84770E+00 -0.44513E+01  0.00000E+00 -0.46565E+01  0.00000E+00  0.00000E+00  0.37537E+00  0.00000E+00  0.27911E-06   1098  0.00000E+00      0.000
     926.5000 -0.80064E-02  0.00000E+00 -0.80064E-02  0.00000E+00 -0.41439E-03 -0.81666E+00  0.00000E+00 -0.81666E+00  0.00000E+00 -0.84791E+00 -0.34272E+01  0.00000E+00 -0.46527E+01  0.00000E+00  0.00000E+00  0.37916E+00  0.00000E+00  0.27911E-06   1099  0.00000E+00      0.000
     927.0000 -0.80064E-02  0.00000E+00 -0.80064E-02  0.00000E+00 -0.41656E-03 -0.82066E+00  0.00000E+00 -0.82066E+00  0.00000E+00 -0.84812E+00 -0.30783E+01  0.00000E+00 -0.46481E+01  0.00000E+00  0.00000E+00  0.38296E+00  0.00000E+00  0.27911E-06   1100  0.00000E+00      0.000
     927.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.41899E-03 -0.82116E+00  0.00000E+00 -0.82116E+00  0.00000E+00 -0.84833E+00 -0.34651E+01  0.00000E+00 -0.46428E+01  0.00000E+00  0.00000E+00  0.38325E+00  0.00000E+00  0.27911E-06   1101  0.00000E+00      0.000
     928.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.42172E-03 -0.82166E+00  0.00000E+00 -0.82166E+00  0.00000E+00 -0.84854E+00 -0.36019E+01  0.00000E+00 -0.46370E+01  0.00000E+00  0.00000E+00  0.38354E+00  0.00000E+00  0.27911E-06   1102  0.00000E+00      0.000
     929.0000  0.00000E+00  0.00000E+00  0.15716E-08  0.00000E+00 -0.42891E-03 -0.82166E+00  0.00000E+00 -0.82166E+00  0.00000E+00 -0.84897E+00 -0.38714E+01  0.00000E+00 -0.46219E+01  0.00000E+00  0.00000E+00  0.38311E+00  0.00000E+00  0.28068E-06   1103  0.00000E+00      0.000
     930.0000  0.00000E+00  0.00000E+00  0.11059E-08  0.00000E+00 -0.43739E-03 -0.82166E+00  0.00000E+00 -0.82166E+00  0.00000E+00 -0.84941E+00 -0.40555E+01  0.00000E+00 -0.46026E+01  0.00000E+00  0.00000E+00  0.38267E+00  0.00000E+00  0.28179E-06   1104  0.00000E+00      0.000
     931.0000  0.00000E+00  0.00000E+00 -0.17026E-08  0.00000E+00 -0.44771E-03 -0.82166E+00  0.00000E+00 -0.82166E+00  0.00000E+00 -0.84985E+00 -0.41861E+01  0.00000E+00 -0.45805E+01  0.00000E+00  0.00000E+00  0.38222E+00  0.00000E+00  0.28179E-06   1105  0.00000E+00      0.000
     931.5000 -0.10162E-02  0.00000E+00 -0.10162E-02  0.00000E+00 -0.45316E-03 -0.82217E+00  0.00000E+00 -0.82217E+00  0.00000E+00 -0.85008E+00 -0.40774E+01  0.00000E+00 -0.45689E+01  0.00000E+00  0.00000E+00  0.38250E+00  0.00000E+00  0.28179E-06   1106  0.00000E+00      0.000
     932.0000 -0.10162E-02  0.00000E+00 -0.10162E-02  0.00000E+00 -0.45885E-03 -0.82268E+00  0.00000E+00 -0.82268E+00  0.00000E+00 -0.85031E+00 -0.40361E+01  0.00000E+00 -0.45563E+01  0.00000E+00  0.00000E+00  0.38278E+00  0.00000E+00  0.28179E-06   1107  0.00000E+00      0.000
     933.0000  0.00000E+00  0.00000E+00 -0.13679E-08  0.00000E+00 -0.47066E-03 -0.82268E+00  0.00000E+00 -0.82268E+00  0.00000E+00 -0.85078E+00 -0.42336E+01  0.00000E+00 -0.45303E+01  0.00000E+00  0.00000E+00  0.38231E+00  0.00000E+00  0.28179E-06   1108  0.00000E+00      0.000
     933.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.47661E-03 -0.82318E+00  0.00000E+00 -0.82318E+00  0.00000E+00 -0.85102E+00 -0.41203E+01  0.00000E+00 -0.45171E+01  0.00000E+00  0.00000E+00  0.38257E+00  0.00000E+00  0.28179E-06   1109  0.00000E+00      0.000
     934.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.48246E-03 -0.82368E+00  0.00000E+00 -0.82368E+00  0.00000E+00 -0.85126E+00 -0.40936E+01  0.00000E+00 -0.45041E+01  0.00000E+00  0.00000E+00  0.38283E+00  0.00000E+00  0.28179E-06   1110  0.00000E+00      0.000
     935.0000  0.00000E+00  0.00000E+00  0.12806E-08  0.00000E+00 -0.49349E-03 -0.82368E+00  0.00000E+00 -0.82368E+00  0.00000E+00 -0.85175E+00 -0.42830E+01  0.00000E+00 -0.44794E+01  0.00000E+00  0.00000E+00  0.38234E+00  0.00000E+00  0.28307E-06   1111  0.00000E+00      0.000
     935.5000 -0.31267E-02  0.00000E+00 -0.31267E-02  0.00000E+00 -0.49883E-03 -0.82524E+00  0.00000E+00 -0.82524E+00  0.00000E+00 -0.85200E+00 -0.38516E+01  0.00000E+00 -0.44675E+01  0.00000E+00  0.00000E+00  0.38365E+00  0.00000E+00  0.28307E-06   1112  0.00000E+00      0.000
     936.0000 -0.31267E-02  0.00000E+00 -0.31267E-02  0.00000E+00 -0.50394E-03 -0.82681E+00  0.00000E+00 -0.82681E+00  0.00000E+00 -0.85226E+00 -0.36731E+01  0.00000E+00 -0.44561E+01  0.00000E+00  0.00000E+00  0.38496E+00  0.00000E+00  0.28307E-06   1113  0.00000E+00      0.000
     937.0000  0.00000E+00  0.00000E+00  0.93132E-09  0.00000E+00 -0.51331E-03 -0.82681E+00  0.00000E+00 -0.82681E+00  0.00000E+00 -0.85277E+00 -0.40498E+01  0.00000E+00 -0.44351E+01  0.00000E+00  0.00000E+00  0.38445E+00  0.00000E+00  0.28400E-06   1114  0.00000E+00      0.000
     938.0000  0.00000E+00  0.00000E+00  0.45111E-09  0.00000E+00 -0.52207E-03 -0.82681E+00  0.00000E+00 -0.82681E+00  0.00000E+00 -0.85329E+00 -0.42167E+01  0.00000E+00 -0.44158E+01  0.00000E+00  0.00000E+00  0.38393E+00  0.00000E+00  0.28445E-06   1115  0.00000E+00      0.000
     939.0000  0.00000E+00  0.00000E+00 -0.14188E-08  0.00000E+00 -0.53013E-03 -0.82681E+00  0.00000E+00 -0.82681E+00  0.00000E+00 -0.85382E+00 -0.43273E+01  0.00000E+00 -0.43977E+01  0.00000E+00  0.00000E+00  0.38340E+00  0.00000E+00  0.28445E-06   1116  0.00000E+00      0.000
     940.0000  0.00000E+00  0.00000E+00 -0.12369E-08  0.00000E+00 -0.53750E-03 -0.82681E+00  0.00000E+00 -0.82681E+00  0.00000E+00 -0.85436E+00 -0.44048E+01  0.00000E+00 -0.43813E+01  0.00000E+00  0.00000E+00  0.38286E+00  0.00000E+00  0.28445E-06   1117  0.00000E+00      0.000
     940.5000 -0.10389E-02  0.00000E+00 -0.10389E-02  0.00000E+00 -0.54090E-03 -0.82732E+00  0.00000E+00 -0.82732E+00  0.00000E+00 -0.85463E+00 -0.42489E+01  0.00000E+00 -0.43734E+01  0.00000E+00  0.00000E+00  0.38311E+00  0.00000E+00  0.28445E-06   1118  0.00000E+00      0.000
     941.0000 -0.10389E-02  0.00000E+00 -0.10389E-02  0.00000E+00 -0.54420E-03 -0.82784E+00  0.00000E+00 -0.82784E+00  0.00000E+00 -0.85490E+00 -0.41978E+01  0.00000E+00 -0.43661E+01  0.00000E+00  0.00000E+00  0.38336E+00  0.00000E+00  0.28445E-06   1119  0.00000E+00      0.000
     942.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.54998E-03 -0.82884E+00  0.00000E+00 -0.82884E+00  0.00000E+00 -0.85545E+00 -0.41326E+01  0.00000E+00 -0.43533E+01  0.00000E+00  0.00000E+00  0.38381E+00  0.00000E+00  0.28445E-06   1120  0.00000E+00      0.000
     943.0000  0.00000E+00  0.00000E+00  0.11642E-09  0.00000E+00 -0.55482E-03 -0.82884E+00  0.00000E+00 -0.82884E+00  0.00000E+00 -0.85601E+00 -0.43304E+01  0.00000E+00 -0.43420E+01  0.00000E+00  0.00000E+00  0.38325E+00  0.00000E+00  0.28457E-06   1121  0.00000E+00      0.000
     944.0000  0.00000E+00  0.00000E+00  0.17390E-08  0.00000E+00 -0.55913E-03 -0.82884E+00  0.00000E+00 -0.82884E+00  0.00000E+00 -0.85657E+00 -0.44269E+01  0.00000E+00 -0.43327E+01  0.00000E+00  0.00000E+00  0.38269E+00  0.00000E+00  0.28631E-06   1122  0.00000E+00      0.000
     944.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.56096E-03 -0.82934E+00  0.00000E+00 -0.82934E+00  0.00000E+00 -0.85685E+00 -0.42842E+01  0.00000E+00 -0.43282E+01  0.00000E+00  0.00000E+00  0.38291E+00  0.00000E+00  0.28631E-06   1123  0.00000E+00      0.000
     945.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.56272E-03 -0.82984E+00  0.00000E+00 -0.82984E+00  0.00000E+00 -0.85713E+00 -0.42359E+01  0.00000E+00 -0.43243E+01  0.00000E+00  0.00000E+00  0.38313E+00  0.00000E+00  0.28631E-06   1124  0.00000E+00      0.000
     945.5000 -0.11000E-01  0.00000E+00 -0.11000E-01  0.00000E+00 -0.56428E-03 -0.83534E+00  0.00000E+00 -0.83534E+00  0.00000E+00 -0.85741E+00 -0.30995E+01  0.00000E+00 -0.43207E+01  0.00000E+00  0.00000E+00  0.38835E+00  0.00000E+00  0.28631E-06   1125  0.00000E+00      0.000
     946.0000 -0.11000E-01  0.00000E+00 -0.11000E-01  0.00000E+00 -0.56577E-03 -0.84084E+00  0.00000E+00 -0.84084E+00  0.00000E+00 -0.85769E+00 -0.27433E+01  0.00000E+00 -0.43173E+01  0.00000E+00  0.00000E+00  0.39357E+00  0.00000E+00  0.28631E-06   1126  0.00000E+00      0.000
     947.0000  0.00000E+00  0.00000E+00  0.58208E-09  0.00000E+00 -0.56947E-03 -0.84084E+00  0.00000E+00 -0.84084E+00  0.00000E+00 -0.85826E+00 -0.34530E+01  0.00000E+00 -0.43092E+01  0.00000E+00  0.00000E+00  0.39300E+00  0.00000E+00  0.28689E-06   1127  0.00000E+00      0.000
     948.0000  0.00000E+00  0.00000E+00  0.49477E-09  0.00000E+00 -0.57515E-03 -0.84084E+00  0.00000E+00 -0.84084E+00  0.00000E+00 -0.85884E+00 -0.37192E+01  0.00000E+00 -0.42973E+01  0.00000E+00  0.00000E+00  0.39242E+00  0.00000E+00  0.28738E-06   1128  0.00000E+00      0.000
     948.5000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.57843E-03 -0.84134E+00  0.00000E+00 -0.84134E+00  0.00000E+00 -0.85913E+00 -0.36937E+01  0.00000E+00 -0.42901E+01  0.00000E+00  0.00000E+00  0.39263E+00  0.00000E+00  0.28738E-06   1129  0.00000E+00      0.000
